meta_source,meta_time,meta_event,meta_session,timestamp,vehicle_id,outing,lap,expire_at,value
kafka:gr-raw,2025-04-27T18:01:38.345Z,I_R02_2025-04-27,R2,2025-04-27T18:01:38.088Z,GR86-004-78,0,19,,2025-04-27T18:01:38.088Z
kafka:gr-raw,2025-04-27T17:59:07.823Z,I_R02_2025-04-27,R2,2025-04-27T17:59:05.169Z,GR86-004-78,0,18,,2025-04-27T17:59:05.169Z
kafka:gr-raw,2025-04-27T17:56:36.456Z,I_R02_2025-04-27,R2,2025-04-27T17:56:33.168Z,GR86-004-78,0,17,,2025-04-27T17:56:33.168Z
kafka:gr-raw,2025-04-27T17:54:02.330Z,I_R02_2025-04-27,R2,2025-04-27T17:54:01.980Z,GR86-004-78,0,16,,2025-04-27T17:54:01.980Z
kafka:gr-raw,2025-04-27T17:50:29.005Z,I_R02_2025-04-27,R2,2025-04-27T17:50:28.578Z,GR86-004-78,0,15,,2025-04-27T17:50:28.578Z
kafka:gr-raw,2025-04-27T17:46:57.941Z,I_R02_2025-04-27,R2,2025-04-27T17:46:56.898Z,GR86-004-78,0,14,,2025-04-27T17:46:56.898Z
kafka:gr-raw,2025-04-27T17:44:20.234Z,I_R02_2025-04-27,R2,2025-04-27T17:44:19.673Z,GR86-004-78,0,13,,2025-04-27T17:44:19.673Z
kafka:gr-raw,2025-04-27T17:41:51.086Z,I_R02_2025-04-27,R2,2025-04-27T17:41:50.058Z,GR86-004-78,0,12,,2025-04-27T17:41:50.058Z
kafka:gr-raw,2025-04-27T17:39:19.772Z,I_R02_2025-04-27,R2,2025-04-27T17:39:18.688Z,GR86-004-78,0,11,,2025-04-27T17:39:18.688Z
kafka:gr-raw,2025-04-27T17:36:01.852Z,I_R02_2025-04-27,R2,2025-04-27T17:36:01.507Z,GR86-004-78,0,10,,2025-04-27T17:36:01.507Z
kafka:gr-raw,2025-04-27T17:32:36.341Z,I_R02_2025-04-27,R2,2025-04-27T17:32:31.568Z,GR86-004-78,0,9,,2025-04-27T17:32:31.568Z
kafka:gr-raw,2025-04-27T17:29:54.505Z,I_R02_2025-04-27,R2,2025-04-27T17:29:53.328Z,GR86-004-78,0,8,,2025-04-27T17:29:53.328Z
kafka:gr-raw,2025-04-27T17:27:26.597Z,I_R02_2025-04-27,R2,2025-04-27T17:27:24.138Z,GR86-004-78,0,7,,2025-04-27T17:27:24.138Z
kafka:gr-raw,2025-04-27T17:24:56.020Z,I_R02_2025-04-27,R2,2025-04-27T17:24:54.647Z,GR86-004-78,0,6,,2025-04-27T17:24:54.647Z
kafka:gr-raw,2025-04-27T17:22:27.359Z,I_R02_2025-04-27,R2,2025-04-27T17:22:25.299Z,GR86-004-78,0,5,,2025-04-27T17:22:25.299Z
kafka:gr-raw,2025-04-27T17:19:56.117Z,I_R02_2025-04-27,R2,2025-04-27T17:19:55.737Z,GR86-004-78,0,4,,2025-04-27T17:19:55.737Z
kafka:gr-raw,2025-04-27T17:17:29.610Z,I_R02_2025-04-27,R2,2025-04-27T17:17:26.059Z,GR86-004-78,0,3,,2025-04-27T17:17:26.059Z
kafka:gr-raw,2025-04-27T17:14:52.380Z,I_R02_2025-04-27,R2,2025-04-27T17:14:51.969Z,GR86-004-78,0,2,,2025-04-27T17:14:51.969Z
kafka:gr-raw,2025-04-27T17:11:19.023Z,I_R02_2025-04-27,R2,2025-04-27T17:11:18.098Z,GR86-004-78,0,1,,2025-04-27T17:11:18.098Z
kafka:gr-raw,2025-04-27T18:05:01.480Z,I_R02_2025-04-27,R2,2025-04-27T18:04:59.579Z,GR86-006-7,0,20,,2025-04-27T18:04:59.579Z
kafka:gr-raw,2025-04-27T18:01:26.395Z,I_R02_2025-04-27,R2,2025-04-27T18:01:24.698Z,GR86-006-7,0,19,,2025-04-27T18:01:24.698Z
kafka:gr-raw,2025-04-27T17:59:05.619Z,I_R02_2025-04-27,R2,2025-04-27T17:58:55.907Z,GR86-006-7,0,18,,2025-04-27T17:58:55.907Z
kafka:gr-raw,2025-04-27T17:56:32.079Z,I_R02_2025-04-27,R2,2025-04-27T17:56:27.584Z,GR86-006-7,0,17,,2025-04-27T17:56:27.584Z
kafka:gr-raw,2025-04-27T17:53:59.756Z,I_R02_2025-04-27,R2,2025-04-27T17:53:58.994Z,GR86-006-7,0,16,,2025-04-27T17:53:58.994Z
kafka:gr-raw,2025-04-27T17:50:22.391Z,I_R02_2025-04-27,R2,2025-04-27T17:50:21.179Z,GR86-006-7,0,15,,2025-04-27T17:50:21.179Z
kafka:gr-raw,2025-04-27T17:46:47.411Z,I_R02_2025-04-27,R2,2025-04-27T17:46:47.099Z,GR86-006-7,0,14,,2025-04-27T17:46:47.099Z
kafka:gr-raw,2025-04-27T17:44:15.702Z,I_R02_2025-04-27,R2,2025-04-27T17:44:12.098Z,GR86-006-7,0,13,,2025-04-27T17:44:12.098Z
kafka:gr-raw,2025-04-27T17:41:44.422Z,I_R02_2025-04-27,R2,2025-04-27T17:41:43.899Z,GR86-006-7,0,12,,2025-04-27T17:41:43.899Z
kafka:gr-raw,2025-04-27T17:39:19.039Z,I_R02_2025-04-27,R2,2025-04-27T17:39:15.569Z,GR86-006-7,0,11,,2025-04-27T17:39:15.569Z
kafka:gr-raw,2025-04-27T17:35:54.782Z,I_R02_2025-04-27,R2,2025-04-27T17:35:53.379Z,GR86-006-7,0,10,,2025-04-27T17:35:53.379Z
kafka:gr-raw,2025-04-27T17:32:23.616Z,I_R02_2025-04-27,R2,2025-04-27T17:32:19.009Z,GR86-006-7,0,9,,2025-04-27T17:32:19.009Z
kafka:gr-raw,2025-04-27T17:29:47.029Z,I_R02_2025-04-27,R2,2025-04-27T17:29:42.539Z,GR86-006-7,0,8,,2025-04-27T17:29:42.539Z
kafka:gr-raw,2025-04-27T17:27:15.364Z,I_R02_2025-04-27,R2,2025-04-27T17:27:14.248Z,GR86-006-7,0,7,,2025-04-27T17:27:14.248Z
kafka:gr-raw,2025-04-27T17:27:15.363Z,I_R02_2025-04-27,R2,2025-04-27T17:27:14.221Z,GR86-006-7,0,6,,2025-04-27T17:27:14.221Z
kafka:gr-raw,2025-04-27T17:27:15.362Z,I_R02_2025-04-27,R2,2025-04-27T17:27:14.220Z,GR86-006-7,0,7,,2025-04-27T17:27:14.220Z
kafka:gr-raw,2025-04-27T17:24:46.947Z,I_R02_2025-04-27,R2,2025-04-27T17:24:46.139Z,GR86-006-7,0,6,,2025-04-27T17:24:46.139Z
kafka:gr-raw,2025-04-27T17:24:46.946Z,I_R02_2025-04-27,R2,2025-04-27T17:24:46.101Z,GR86-006-7,0,5,,2025-04-27T17:24:46.101Z
kafka:gr-raw,2025-04-27T17:24:46.945Z,I_R02_2025-04-27,R2,2025-04-27T17:24:46.099Z,GR86-006-7,0,6,,2025-04-27T17:24:46.099Z
kafka:gr-raw,2025-04-27T17:22:18.781Z,I_R02_2025-04-27,R2,2025-04-27T17:22:17.859Z,GR86-006-7,0,5,,2025-04-27T17:22:17.859Z
kafka:gr-raw,2025-04-27T17:19:50.328Z,I_R02_2025-04-27,R2,2025-04-27T17:19:49.619Z,GR86-006-7,0,4,,2025-04-27T17:19:49.619Z
kafka:gr-raw,2025-04-27T17:17:22.713Z,I_R02_2025-04-27,R2,2025-04-27T17:17:20.780Z,GR86-006-7,0,3,,2025-04-27T17:17:20.780Z
kafka:gr-raw,2025-04-27T17:14:51.991Z,I_R02_2025-04-27,R2,2025-04-27T17:14:50.939Z,GR86-006-7,0,2,,2025-04-27T17:14:50.939Z
kafka:gr-raw,2025-04-27T17:11:08.140Z,I_R02_2025-04-27,R2,2025-04-27T17:11:06.514Z,GR86-006-7,0,1,,2025-04-27T17:11:06.514Z
kafka:gr-raw,2025-04-27T18:05:20.440Z,I_R02_2025-04-27,R2,2025-04-27T18:05:17.052Z,GR86-010-16,0,20,,2025-04-27T18:05:17.052Z
kafka:gr-raw,2025-04-27T18:01:32.121Z,I_R02_2025-04-27,R2,2025-04-27T18:01:30.092Z,GR86-010-16,0,19,,2025-04-27T18:01:30.092Z
kafka:gr-raw,2025-04-27T17:59:06.595Z,I_R02_2025-04-27,R2,2025-04-27T17:58:59.682Z,GR86-010-16,0,18,,2025-04-27T17:58:59.682Z
kafka:gr-raw,2025-04-27T17:56:32.738Z,I_R02_2025-04-27,R2,2025-04-27T17:56:30.772Z,GR86-010-16,0,17,,2025-04-27T17:56:30.772Z
kafka:gr-raw,2025-04-27T17:54:01.881Z,I_R02_2025-04-27,R2,2025-04-27T17:54:00.372Z,GR86-010-16,0,16,,2025-04-27T17:54:00.372Z
kafka:gr-raw,2025-04-27T17:50:26.958Z,I_R02_2025-04-27,R2,2025-04-27T17:50:25.172Z,GR86-010-16,0,15,,2025-04-27T17:50:25.172Z
kafka:gr-raw,2025-04-27T17:46:55.629Z,I_R02_2025-04-27,R2,2025-04-27T17:46:52.761Z,GR86-010-16,0,14,,2025-04-27T17:46:52.761Z
kafka:gr-raw,2025-04-27T17:44:19.811Z,I_R02_2025-04-27,R2,2025-04-27T17:44:15.561Z,GR86-010-16,0,13,,2025-04-27T17:44:15.561Z
kafka:gr-raw,2025-04-27T17:41:51.137Z,I_R02_2025-04-27,R2,2025-04-27T17:41:47.092Z,GR86-010-16,0,12,,2025-04-27T17:41:47.092Z
kafka:gr-raw,2025-04-27T17:39:19.834Z,I_R02_2025-04-27,R2,2025-04-27T17:39:17.052Z,GR86-010-16,0,11,,2025-04-27T17:39:17.052Z
kafka:gr-raw,2025-04-27T17:35:58.803Z,I_R02_2025-04-27,R2,2025-04-27T17:35:57.372Z,GR86-010-16,0,10,,2025-04-27T17:35:57.372Z
kafka:gr-raw,2025-04-27T17:32:26.499Z,I_R02_2025-04-27,R2,2025-04-27T17:32:25.372Z,GR86-010-16,0,9,,2025-04-27T17:32:25.372Z
kafka:gr-raw,2025-04-27T17:29:52.546Z,I_R02_2025-04-27,R2,2025-04-27T17:29:51.182Z,GR86-010-16,0,8,,2025-04-27T17:29:51.182Z
kafka:gr-raw,2025-04-27T17:27:26.267Z,I_R02_2025-04-27,R2,2025-04-27T17:27:22.492Z,GR86-010-16,0,7,,2025-04-27T17:27:22.492Z
kafka:gr-raw,2025-04-27T17:24:54.157Z,I_R02_2025-04-27,R2,2025-04-27T17:24:53.372Z,GR86-010-16,0,6,,2025-04-27T17:24:53.372Z
kafka:gr-raw,2025-04-27T17:22:25.717Z,I_R02_2025-04-27,R2,2025-04-27T17:22:23.892Z,GR86-010-16,0,5,,2025-04-27T17:22:23.892Z
kafka:gr-raw,2025-04-27T17:19:55.931Z,I_R02_2025-04-27,R2,2025-04-27T17:19:54.820Z,GR86-010-16,0,4,,2025-04-27T17:19:54.820Z
kafka:gr-raw,2025-04-27T17:17:28.801Z,I_R02_2025-04-27,R2,2025-04-27T17:17:25.142Z,GR86-010-16,0,3,,2025-04-27T17:17:25.142Z
kafka:gr-raw,2025-04-27T17:14:52.308Z,I_R02_2025-04-27,R2,2025-04-27T17:14:51.700Z,GR86-010-16,0,2,,2025-04-27T17:14:51.700Z
kafka:gr-raw,2025-04-27T17:11:19.058Z,I_R02_2025-04-27,R2,2025-04-27T17:11:16.332Z,GR86-010-16,0,1,,2025-04-27T17:11:16.332Z
kafka:gr-raw,2025-04-27T17:11:18.539Z,I_R02_2025-04-27,R2,2025-04-27T17:11:16.253Z,GR86-010-16,0,32768,,2025-04-27T17:11:16.253Z
kafka:gr-raw,2025-04-27T17:11:18.538Z,I_R02_2025-04-27,R2,2025-04-27T17:11:16.252Z,GR86-010-16,0,1,,2025-04-27T17:11:16.252Z
kafka:gr-raw,2025-04-27T18:06:10.116Z,I_R02_2025-04-27,R2,2025-04-27T18:06:08.639Z,GR86-012-8,0,20,,2025-04-27T18:06:08.639Z
kafka:gr-raw,2025-04-27T18:02:03.034Z,I_R02_2025-04-27,R2,2025-04-27T18:02:01.520Z,GR86-012-8,0,19,,2025-04-27T18:02:01.520Z
kafka:gr-raw,2025-04-27T17:59:27.571Z,I_R02_2025-04-27,R2,2025-04-27T17:59:24.121Z,GR86-012-8,0,18,,2025-04-27T17:59:24.121Z
kafka:gr-raw,2025-04-27T17:56:49.021Z,I_R02_2025-04-27,R2,2025-04-27T17:56:48.229Z,GR86-012-8,0,17,,2025-04-27T17:56:48.229Z
kafka:gr-raw,2025-04-27T17:54:12.549Z,I_R02_2025-04-27,R2,2025-04-27T17:54:11.118Z,GR86-012-8,0,16,,2025-04-27T17:54:11.118Z
kafka:gr-raw,2025-04-27T17:50:41.906Z,I_R02_2025-04-27,R2,2025-04-27T17:50:40.846Z,GR86-012-8,0,15,,2025-04-27T17:50:40.846Z
kafka:gr-raw,2025-04-27T17:47:13.429Z,I_R02_2025-04-27,R2,2025-04-27T17:47:12.959Z,GR86-012-8,0,14,,2025-04-27T17:47:12.959Z
kafka:gr-raw,2025-04-27T17:44:39.884Z,I_R02_2025-04-27,R2,2025-04-27T17:44:36.800Z,GR86-012-8,0,13,,2025-04-27T17:44:36.800Z
kafka:gr-raw,2025-04-27T17:42:01.992Z,I_R02_2025-04-27,R2,2025-04-27T17:42:01.679Z,GR86-012-8,0,12,,2025-04-27T17:42:01.679Z
kafka:gr-raw,2025-04-27T17:39:28.449Z,I_R02_2025-04-27,R2,2025-04-27T17:39:27.269Z,GR86-012-8,0,11,,2025-04-27T17:39:27.269Z
kafka:gr-raw,2025-04-27T17:36:18.395Z,I_R02_2025-04-27,R2,2025-04-27T17:36:17.293Z,GR86-012-8,0,10,,2025-04-27T17:36:17.293Z
kafka:gr-raw,2025-04-27T17:33:07.042Z,I_R02_2025-04-27,R2,2025-04-27T17:33:06.109Z,GR86-012-8,0,9,,2025-04-27T17:33:06.109Z
kafka:gr-raw,2025-04-27T17:30:32.801Z,I_R02_2025-04-27,R2,2025-04-27T17:30:30.639Z,GR86-012-8,0,8,,2025-04-27T17:30:30.639Z
kafka:gr-raw,2025-04-27T17:27:58.110Z,I_R02_2025-04-27,R2,2025-04-27T17:27:53.078Z,GR86-012-8,0,7,,2025-04-27T17:27:53.078Z
kafka:gr-raw,2025-04-27T17:25:23.722Z,I_R02_2025-04-27,R2,2025-04-27T17:25:17.284Z,GR86-012-8,0,6,,2025-04-27T17:25:17.284Z
kafka:gr-raw,2025-04-27T17:22:45.339Z,I_R02_2025-04-27,R2,2025-04-27T17:22:43.719Z,GR86-012-8,0,5,,2025-04-27T17:22:43.719Z
kafka:gr-raw,2025-04-27T17:20:13.859Z,I_R02_2025-04-27,R2,2025-04-27T17:20:10.399Z,GR86-012-8,0,4,,2025-04-27T17:20:10.399Z
kafka:gr-raw,2025-04-27T17:17:38.606Z,I_R02_2025-04-27,R2,2025-04-27T17:17:37.029Z,GR86-012-8,0,3,,2025-04-27T17:17:37.029Z
kafka:gr-raw,2025-04-27T17:14:55.778Z,I_R02_2025-04-27,R2,2025-04-27T17:14:55.424Z,GR86-012-8,0,2,,2025-04-27T17:14:55.424Z
kafka:gr-raw,2025-04-27T17:11:39.782Z,I_R02_2025-04-27,R2,2025-04-27T17:11:38.358Z,GR86-012-8,0,1,,2025-04-27T17:11:38.358Z
kafka:gr-raw,2025-04-27T17:11:39.781Z,I_R02_2025-04-27,R2,2025-04-27T17:11:38.281Z,GR86-012-8,0,32768,,2025-04-27T17:11:38.281Z
kafka:gr-raw,2025-04-27T17:11:39.781Z,I_R02_2025-04-27,R2,2025-04-27T17:11:38.279Z,GR86-012-8,0,1,,2025-04-27T17:11:38.279Z
kafka:gr-raw,2025-04-27T17:58:14.142Z,I_R02_2025-04-27,R2,2025-04-27T17:58:13.205Z,GR86-013-80,0,32768,,2025-04-27T17:58:13.205Z
kafka:gr-raw,2025-04-27T17:44:45.143Z,I_R02_2025-04-27,R2,2025-04-27T17:44:43.366Z,GR86-013-80,0,4,,2025-04-27T17:44:43.366Z
kafka:gr-raw,2025-04-27T17:42:08.432Z,I_R02_2025-04-27,R2,2025-04-27T17:42:08.165Z,GR86-013-80,0,3,,2025-04-27T17:42:08.165Z
kafka:gr-raw,2025-04-27T17:39:34.081Z,I_R02_2025-04-27,R2,2025-04-27T17:39:33.086Z,GR86-013-80,0,2,,2025-04-27T17:39:33.086Z
kafka:gr-raw,2025-04-27T17:36:54.550Z,I_R02_2025-04-27,R2,2025-04-27T17:36:51.181Z,GR86-013-80,0,1,,2025-04-27T17:36:51.181Z
kafka:gr-raw,2025-04-27T17:33:20.252Z,I_R02_2025-04-27,R2,2025-04-27T17:33:17.887Z,GR86-013-80,0,32768,,2025-04-27T17:33:17.887Z
kafka:gr-raw,2025-04-27T17:32:53.285Z,I_R02_2025-04-27,R2,2025-04-27T17:32:52.028Z,GR86-013-80,0,0,,2025-04-27T17:32:52.028Z
kafka:gr-raw,2025-04-27T17:30:20.076Z,I_R02_2025-04-27,R2,2025-04-27T17:30:19.771Z,GR86-013-80,0,8,,2025-04-27T17:30:19.771Z
kafka:gr-raw,2025-04-27T17:27:44.949Z,I_R02_2025-04-27,R2,2025-04-27T17:27:44.405Z,GR86-013-80,0,7,,2025-04-27T17:27:44.405Z
kafka:gr-raw,2025-04-27T17:25:22.901Z,I_R02_2025-04-27,R2,2025-04-27T17:25:12.926Z,GR86-013-80,0,6,,2025-04-27T17:25:12.926Z
kafka:gr-raw,2025-04-27T17:22:41.624Z,I_R02_2025-04-27,R2,2025-04-27T17:22:40.807Z,GR86-013-80,0,5,,2025-04-27T17:22:40.807Z
kafka:gr-raw,2025-04-27T17:20:13.841Z,I_R02_2025-04-27,R2,2025-04-27T17:20:09.005Z,GR86-013-80,0,4,,2025-04-27T17:20:09.005Z
kafka:gr-raw,2025-04-27T17:17:36.386Z,I_R02_2025-04-27,R2,2025-04-27T17:17:35.485Z,GR86-013-80,0,3,,2025-04-27T17:17:35.485Z
kafka:gr-raw,2025-04-27T17:14:55.757Z,I_R02_2025-04-27,R2,2025-04-27T17:14:54.485Z,GR86-013-80,0,2,,2025-04-27T17:14:54.485Z
kafka:gr-raw,2025-04-27T17:11:37.610Z,I_R02_2025-04-27,R2,2025-04-27T17:11:34.406Z,GR86-013-80,0,1,,2025-04-27T17:11:34.406Z
kafka:gr-raw,2025-04-27T18:05:44.349Z,I_R02_2025-04-27,R2,2025-04-27T18:05:43.510Z,GR86-015-31,0,20,,2025-04-27T18:05:43.510Z
kafka:gr-raw,2025-04-27T18:01:43.970Z,I_R02_2025-04-27,R2,2025-04-27T18:01:42.548Z,GR86-015-31,0,19,,2025-04-27T18:01:42.548Z
kafka:gr-raw,2025-04-27T17:59:10.210Z,I_R02_2025-04-27,R2,2025-04-27T17:59:08.699Z,GR86-015-31,0,18,,2025-04-27T17:59:08.699Z
kafka:gr-raw,2025-04-27T17:56:39.075Z,I_R02_2025-04-27,R2,2025-04-27T17:56:35.939Z,GR86-015-31,0,17,,2025-04-27T17:56:35.939Z
kafka:gr-raw,2025-04-27T17:54:04.190Z,I_R02_2025-04-27,R2,2025-04-27T17:54:03.339Z,GR86-015-31,0,16,,2025-04-27T17:54:03.339Z
kafka:gr-raw,2025-04-27T17:50:31.904Z,I_R02_2025-04-27,R2,2025-04-27T17:50:30.868Z,GR86-015-31,0,15,,2025-04-27T17:50:30.868Z
kafka:gr-raw,2025-04-27T17:46:59.906Z,I_R02_2025-04-27,R2,2025-04-27T17:46:59.331Z,GR86-015-31,0,14,,2025-04-27T17:46:59.331Z
kafka:gr-raw,2025-04-27T17:46:59.727Z,I_R02_2025-04-27,R2,2025-04-27T17:46:59.262Z,GR86-015-31,0,13,,2025-04-27T17:46:59.262Z
kafka:gr-raw,2025-04-27T17:46:59.726Z,I_R02_2025-04-27,R2,2025-04-27T17:46:59.260Z,GR86-015-31,0,14,,2025-04-27T17:46:59.260Z
kafka:gr-raw,2025-04-27T17:44:27.100Z,I_R02_2025-04-27,R2,2025-04-27T17:44:25.581Z,GR86-015-31,0,13,,2025-04-27T17:44:25.581Z
kafka:gr-raw,2025-04-27T17:41:53.396Z,I_R02_2025-04-27,R2,2025-04-27T17:41:52.076Z,GR86-015-31,0,12,,2025-04-27T17:41:52.076Z
kafka:gr-raw,2025-04-27T17:39:21.227Z,I_R02_2025-04-27,R2,2025-04-27T17:39:19.351Z,GR86-015-31,0,11,,2025-04-27T17:39:19.351Z
kafka:gr-raw,2025-04-27T17:36:03.614Z,I_R02_2025-04-27,R2,2025-04-27T17:36:02.354Z,GR86-015-31,0,10,,2025-04-27T17:36:02.354Z
kafka:gr-raw,2025-04-27T17:32:36.818Z,I_R02_2025-04-27,R2,2025-04-27T17:32:32.300Z,GR86-015-31,0,9,,2025-04-27T17:32:32.300Z
kafka:gr-raw,2025-04-27T17:29:58.579Z,I_R02_2025-04-27,R2,2025-04-27T17:29:56.941Z,GR86-015-31,0,8,,2025-04-27T17:29:56.941Z
kafka:gr-raw,2025-04-27T17:27:28.770Z,I_R02_2025-04-27,R2,2025-04-27T17:27:27.581Z,GR86-015-31,0,7,,2025-04-27T17:27:27.581Z
kafka:gr-raw,2025-04-27T17:25:55.848Z,I_R02_2025-04-27,R2,2025-04-27T17:25:53.182Z,GR86-015-31,0,6,,2025-04-27T17:25:53.182Z
kafka:gr-raw,2025-04-27T17:22:29.451Z,I_R02_2025-04-27,R2,2025-04-27T17:22:28.171Z,GR86-015-31,0,5,,2025-04-27T17:22:28.171Z
kafka:gr-raw,2025-04-27T17:19:58.117Z,I_R02_2025-04-27,R2,2025-04-27T17:19:56.940Z,GR86-015-31,0,4,,2025-04-27T17:19:56.940Z
kafka:gr-raw,2025-04-27T17:17:28.539Z,I_R02_2025-04-27,R2,2025-04-27T17:17:26.684Z,GR86-015-31,0,3,,2025-04-27T17:17:26.684Z
kafka:gr-raw,2025-04-27T17:14:54.014Z,I_R02_2025-04-27,R2,2025-04-27T17:14:52.381Z,GR86-015-31,0,2,,2025-04-27T17:14:52.381Z
kafka:gr-raw,2025-04-27T17:11:22.683Z,I_R02_2025-04-27,R2,2025-04-27T17:11:21.470Z,GR86-015-31,0,1,,2025-04-27T17:11:21.470Z
kafka:gr-raw,2025-04-27T18:05:20.742Z,I_R02_2025-04-27,R2,2025-04-27T18:05:19.850Z,GR86-016-55,0,20,,2025-04-27T18:05:19.850Z
kafka:gr-raw,2025-04-27T18:01:32.238Z,I_R02_2025-04-27,R2,2025-04-27T18:01:31.385Z,GR86-016-55,0,19,,2025-04-27T18:01:31.385Z
kafka:gr-raw,2025-04-27T17:59:06.767Z,I_R02_2025-04-27,R2,2025-04-27T17:59:00.891Z,GR86-016-55,0,18,,2025-04-27T17:59:00.891Z
kafka:gr-raw,2025-04-27T17:56:32.824Z,I_R02_2025-04-27,R2,2025-04-27T17:56:31.896Z,GR86-016-55,0,17,,2025-04-27T17:56:31.896Z
kafka:gr-raw,2025-04-27T17:54:02.009Z,I_R02_2025-04-27,R2,2025-04-27T17:54:01.331Z,GR86-016-55,0,16,,2025-04-27T17:54:01.331Z
kafka:gr-raw,2025-04-27T17:50:28.884Z,I_R02_2025-04-27,R2,2025-04-27T17:50:27.705Z,GR86-016-55,0,15,,2025-04-27T17:50:27.705Z
kafka:gr-raw,2025-04-27T17:46:56.298Z,I_R02_2025-04-27,R2,2025-04-27T17:46:55.801Z,GR86-016-55,0,14,,2025-04-27T17:46:55.801Z
kafka:gr-raw,2025-04-27T17:44:20.009Z,I_R02_2025-04-27,R2,2025-04-27T17:44:18.888Z,GR86-016-55,0,13,,2025-04-27T17:44:18.888Z
kafka:gr-raw,2025-04-27T17:41:51.026Z,I_R02_2025-04-27,R2,2025-04-27T17:41:49.451Z,GR86-016-55,0,12,,2025-04-27T17:41:49.451Z
