expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,accy_can,-0.071,2025-04-24T20:53:32.631Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,ath,100.0,2025-04-24T20:53:32.631Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.631Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.631Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.631Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,Steering_Angle,-1.8,2025-04-24T20:53:32.631Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,accx_can,0.24,2025-04-24T20:53:32.586Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,accy_can,-0.097,2025-04-24T20:53:32.586Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,ath,100.01,2025-04-24T20:53:32.586Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.586Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.586Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.586Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.586Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,nmot,6986.0,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,speed,120.85,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,accx_can,0.247,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,accy_can,-0.08,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,ath,100.02,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.984Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.542Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,accx_can,0.265,2025-04-24T20:53:32.496Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,accy_can,-0.089,2025-04-24T20:53:32.496Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,ath,100.01,2025-04-24T20:53:32.496Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.496Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.496Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.496Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.496Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,accx_can,0.24,2025-04-24T20:53:32.452Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,accy_can,-0.069,2025-04-24T20:53:32.452Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,ath,100.01,2025-04-24T20:53:32.452Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.452Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.452Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.452Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.983Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.452Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.896Z,GR86-002-2,0,accx_can,0.263,2025-04-24T20:53:32.406Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.896Z,GR86-002-2,0,accy_can,-0.092,2025-04-24T20:53:32.406Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.896Z,GR86-002-2,0,ath,100.0,2025-04-24T20:53:32.406Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.896Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.406Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.896Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.406Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.896Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.406Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.896Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.406Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,accx_can,0.255,2025-04-24T20:53:32.362Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,accy_can,-0.075,2025-04-24T20:53:32.362Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,ath,100.0,2025-04-24T20:53:32.362Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.362Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.362Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.362Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.362Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,nmot,6873.0,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,speed,119.0,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,accx_can,0.257,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,accy_can,-0.075,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,ath,100.0,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:55.895Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.319Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,accx_can,0.229,2025-04-24T20:53:32.275Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,accy_can,-0.069,2025-04-24T20:53:32.275Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,ath,100.01,2025-04-24T20:53:32.275Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.275Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.275Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.275Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,Steering_Angle,-1.8,2025-04-24T20:53:32.275Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,accx_can,0.26,2025-04-24T20:53:32.231Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,accy_can,-0.088,2025-04-24T20:53:32.231Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,ath,100.03,2025-04-24T20:53:32.231Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.231Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.231Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.231Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.300Z,GR86-002-2,0,Steering_Angle,-1.8,2025-04-24T20:53:32.231Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accx_can,0.272,2025-04-24T20:53:32.185Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accy_can,-0.064,2025-04-24T20:53:32.185Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,ath,100.02,2025-04-24T20:53:32.185Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.185Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.185Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.185Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,Steering_Angle,-1.7000000000000002,2025-04-24T20:53:32.185Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accx_can,0.225,2025-04-24T20:53:32.142Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accy_can,-0.035,2025-04-24T20:53:32.142Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,ath,99.99,2025-04-24T20:53:32.142Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.142Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.142Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.142Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,Steering_Angle,-1.3,2025-04-24T20:53:32.142Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accx_can,0.27,2025-04-24T20:53:32.052Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accy_can,-0.028,2025-04-24T20:53:32.052Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,ath,100.01,2025-04-24T20:53:32.052Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.052Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.052Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.052Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,Steering_Angle,-1.1,2025-04-24T20:53:32.052Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,nmot,6679.0,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,speed,115.35,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accx_can,0.231,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,accy_can,-0.019,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,ath,100.02,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.299Z,GR86-002-2,0,Steering_Angle,-1.2000000000000002,2025-04-24T20:53:32.096Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accx_can,0.253,2025-04-24T20:53:32.006Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accy_can,-0.009,2025-04-24T20:53:32.006Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,ath,99.99,2025-04-24T20:53:32.006Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:32.006Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:32.006Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:32.006Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,Steering_Angle,-0.6000000000000001,2025-04-24T20:53:32.006Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accx_can,0.238,2025-04-24T20:53:31.963Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accy_can,-0.008,2025-04-24T20:53:31.963Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,ath,100.02,2025-04-24T20:53:31.963Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:31.963Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:31.963Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:31.963Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,Steering_Angle,0.3,2025-04-24T20:53:31.963Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accx_can,0.24,2025-04-24T20:53:31.919Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accy_can,0.0,2025-04-24T20:53:31.919Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,ath,99.97,2025-04-24T20:53:31.919Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:31.919Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:31.919Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:31.919Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,Steering_Angle,1.2000000000000002,2025-04-24T20:53:31.919Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accx_can,0.274,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accy_can,-0.016,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,ath,100.01,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_r,0.0,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,pbrake_f,0.0,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,gear,2.0,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,Steering_Angle,1.4,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,nmot,6575.0,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,speed,113.51,2025-04-24T20:53:31.875Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accx_can,0.246,2025-04-24T20:53:31.831Z,GR86-002-2,2
,1,I_R02_2025-04-27,R1,kafka:gr-raw,2025-04-26T20:54:54.298Z,GR86-002-2,0,accy_can,0.002,2025-04-24T20:53:31.831Z,GR86-002-2,2
